Variant SKU,Variant Price,Variant Cost,Variant Inventory Qty,Variant Command
3262848,4309,2690.0,52,UPDATE
3262843,4589,2865.0,52,UPDATE
3262841,4559,2845.0,52,UPDATE
3262897,4579,2860.0,23,UPDATE
3262906,4819,3009.0,23,UPDATE
3262912,4389,2739.0,55,UPDATE
3262925,7779,4862.0,16,UPDATE
3262904,4319,2699.0,23,UPDATE
3262910,2429,1513.0,112,UPDATE
3262959,4079,2544.0,55,UPDATE
3262965,3859,2412.0,55,UPDATE
3262967,4199,2620.0,55,UPDATE
3274965,3619,2261.0,105,UPDATE
3274675,4679,2925.0,105,UPDATE
3274815,4399,2748.0,105,UPDATE
3274705,5239,3270.0,105,UPDATE
3274635,3569,2230.0,105,UPDATE
4002795,559,349.0,53,UPDATE
368569,239,149.0,22,UPDATE
368548,229,139.0,15,UPDATE
3295249,2809,1752.0,93,UPDATE
3295256,3429,2140.0,77,UPDATE
3276626,1679,1048.0,9,UPDATE
3280468,1309,813.0,14,UPDATE
377098,409,253.0,24,UPDATE
14297,119,72.0,62,UPDATE
3284005,1639,1022.0,119,UPDATE
3278739,1519,948.0,41,UPDATE
3280924,1249,779.0,31,UPDATE
3280958,939,585.0,68,UPDATE
3278550,2809,1754.0,34,UPDATE
367627,739,458.0,169,UPDATE
94574,1489,927.0,59,UPDATE
3279267,5519,3448.0,22,UPDATE
4004149,299,187.0,84,UPDATE
3257130,6969,4356.0,73,UPDATE
4002774,579,359.0,80,UPDATE
4002781,479,298.0,59,UPDATE
3280799,1129,702.0,172,UPDATE
4002769,2059,1284.0,61,UPDATE
3278131,5639,3521.0,80,UPDATE
3278167,4349,2717.0,122,UPDATE
4004923,959,598.0,21,UPDATE
4004935,1259,787.0,64,UPDATE
3277759,5089,3180.0,42,UPDATE
3277771,5999,3745.0,35,UPDATE
3208324,2089,1304.0,6,UPDATE
3280620,929,580.0,30,UPDATE
4004885,609,380.0,5,UPDATE
4004887,639,400.0,17,UPDATE
4008447,369,231.0,17,UPDATE
4008453,459,286.0,2,UPDATE
4008464,319,200.0,26,UPDATE
311498,499,310.0,3,UPDATE
3257113,5719,3571.0,118,UPDATE
3282493,1779,1112.0,22,UPDATE
3278095,3109,1938.0,163,UPDATE
370931,1039,649.0,7,UPDATE
3208372,2569,1604.0,41,UPDATE
3268766,5109,3192.0,179,UPDATE
3269315,4919,3072.0,147,UPDATE
840611,359,223.0,173,UPDATE
3141192,3999,2494.0,111,UPDATE
346984,1009,627.0,168,UPDATE
3117984,1279,798.0,29,UPDATE
3114063,1499,933.0,124,UPDATE
814881,939,585.0,7,UPDATE
145464,539,335.0,22,UPDATE
143909,509,313.0,92,UPDATE
334302,1009,631.0,25,UPDATE
3103903,1079,673.0,51,UPDATE
94624,1499,936.0,136,UPDATE
4007983,329,204.0,47,UPDATE
3270176,3709,2314.0,6,UPDATE
3280423,999,621.0,14,UPDATE
3156079,1159,722.0,4,UPDATE
3270323,3809,2380.0,15,UPDATE
3203795,1259,785.0,66,UPDATE
3127495,3869,2415.0,58,UPDATE
210781,499,307.0,44,UPDATE
3202986,1359,845.0,126,UPDATE
3134790,4759,2969.0,34,UPDATE
3125884,2049,1276.0,13,UPDATE
3144416,3799,2372.0,34,UPDATE
3144346,3969,2476.0,172,UPDATE
3125934,2029,1264.0,41,UPDATE
243639,1419,887.0,118,UPDATE
3144054,2569,1604.0,195,UPDATE
3141978,3089,1927.0,51,UPDATE
3134539,4979,3111.0,67,UPDATE
3136053,4039,2521.0,70,UPDATE
3136047,3059,1910.0,75,UPDATE
3117931,699,433.0,177,UPDATE
3135768,4879,3048.0,6,UPDATE
3138877,4869,3038.0,63,UPDATE
3144384,2479,1544.0,51,UPDATE
3139806,4869,3041.0,40,UPDATE
3137689,3059,1907.0,40,UPDATE
3141770,4659,2907.0,34,UPDATE
3187898,6949,4341.0,0,UPDATE
3131249,3269,2043.0,56,UPDATE
3141753,3089,1930.0,56,UPDATE
3131095,4839,3021.0,67,UPDATE
3141857,4279,2670.0,21,UPDATE
3139607,3229,2013.0,48,UPDATE
3129195,3069,1915.0,45,UPDATE
3130362,4509,2814.0,14,UPDATE
3142719,4499,2808.0,42,UPDATE
3121403,809,502.0,17,UPDATE
3130485,3059,1911.0,12,UPDATE
3130058,5299,3307.0,63,UPDATE
3117578,689,431.0,35,UPDATE
3124151,1579,985.0,46,UPDATE
3124139,1459,909.0,46,UPDATE
346280,509,318.0,67,UPDATE
3121640,819,509.0,59,UPDATE
3116743,489,303.0,22,UPDATE
3119251,669,415.0,81,UPDATE
3122750,789,489.0,98,UPDATE
3116405,489,304.0,118,UPDATE
3129207,4759,2969.0,47,UPDATE
3125892,2129,1326.0,26,UPDATE
3127326,4869,3041.0,27,UPDATE
3122814,1419,883.0,37,UPDATE
3118518,449,279.0,48,UPDATE
3104733,979,610.0,44,UPDATE
3154151,979,610.0,40,UPDATE
3116411,539,336.0,121,UPDATE
821620,1419,882.0,44,UPDATE
800471,1019,636.0,63,UPDATE
286495,899,560.0,109,UPDATE
3057589,3129,1956.0,155,UPDATE
3101214,1159,722.0,93,UPDATE
140232,909,567.0,27,UPDATE
3116447,459,284.0,14,UPDATE
3116631,1019,635.0,26,UPDATE
3104344,1079,669.0,92,UPDATE
3056952,1699,1061.0,133,UPDATE
3127766,3199,1998.0,51,UPDATE
343970,209,126.0,20,UPDATE
145479,309,191.0,64,UPDATE
3057594,3149,1963.0,155,UPDATE
143231,529,326.0,84,UPDATE
4004196,809,501.0,82,UPDATE
3283855,1529,954.0,113,UPDATE
3196330,529,330.0,16,UPDATE
3131202,4019,2510.0,81,UPDATE
3129375,3229,2018.0,40,UPDATE
3129230,5129,3205.0,13,UPDATE
3131649,3249,2027.0,56,UPDATE
3135819,4839,3025.0,42,UPDATE
3132435,4539,2832.0,22,UPDATE
3122193,1189,739.0,102,UPDATE
3139702,5399,3374.0,4,UPDATE
3126885,3929,2456.0,45,UPDATE
3123670,929,579.0,35,UPDATE
3128198,5099,3184.0,34,UPDATE
824689,1039,650.0,0,UPDATE
3122399,759,475.0,177,UPDATE
3116087,449,278.0,16,UPDATE
3122907,1249,776.0,40,UPDATE
346694,639,398.0,108,UPDATE
3129562,4499,2808.0,102,UPDATE
3125630,1879,1175.0,79,UPDATE
3135922,3209,2006.0,49,UPDATE
3114035,289,181.0,184,UPDATE
3134966,5269,3291.0,6,UPDATE
3144350,3759,2346.0,13,UPDATE
3137869,3079,1919.0,36,UPDATE
3134507,3129,1954.0,81,UPDATE
3134773,3299,2060.0,56,UPDATE
3123685,1019,637.0,111,UPDATE
3135247,3109,1943.0,85,UPDATE
3123693,1039,646.0,63,UPDATE
3135174,3619,2260.0,63,UPDATE
3128166,3329,2076.0,51,UPDATE
3124414,1059,657.0,50,UPDATE
3126453,3019,1887.0,92,UPDATE
3119067,709,439.0,54,UPDATE
3124096,1389,863.0,50,UPDATE
3124913,2099,1311.0,42,UPDATE
3127125,3959,2470.0,43,UPDATE
3123536,999,622.0,67,UPDATE
346874,629,389.0,138,UPDATE
3118828,709,439.0,96,UPDATE
3133929,3179,1983.0,12,UPDATE
3105245,1009,629.0,44,UPDATE
3118816,639,398.0,96,UPDATE
3133806,4649,2902.0,14,UPDATE
3118907,649,402.0,67,UPDATE
3117192,669,413.0,108,UPDATE
3125955,2479,1545.0,17,UPDATE
3119630,1039,646.0,67,UPDATE
3118255,1259,786.0,26,UPDATE
3117707,689,427.0,86,UPDATE
3117462,619,387.0,92,UPDATE
3118399,1209,755.0,10,UPDATE
3105155,989,613.0,44,UPDATE
3103917,1469,915.0,53,UPDATE
3117443,729,455.0,54,UPDATE
3103618,1019,633.0,68,UPDATE
345823,449,278.0,16,UPDATE
172469,169,105.0,5,UPDATE
4005332,759,471.0,123,UPDATE
3261765,6059,3785.0,69,UPDATE
3261771,6349,3964.0,86,UPDATE
3261945,5609,3505.0,86,UPDATE
3261951,4359,2723.0,69,UPDATE
3261987,7029,4391.0,86,UPDATE
94555,849,527.0,130,UPDATE
94782,899,559.0,169,UPDATE
94756,379,235.0,96,UPDATE
364117,599,375.0,190,UPDATE
3118346,1399,870.0,37,UPDATE
3143253,3869,2415.0,70,UPDATE
135161,549,343.0,65,UPDATE
4012137,399,245.0,123,UPDATE
318038,1249,781.0,157,UPDATE
4002301,379,233.0,76,UPDATE
3281754,1109,692.0,166,UPDATE
3281838,1079,675.0,166,UPDATE
3281742,1019,633.0,166,UPDATE
3281908,2679,1675.0,107,UPDATE
3281955,2169,1352.0,60,UPDATE
3281920,2479,1544.0,60,UPDATE
3214559,2089,1305.0,78,UPDATE
3208506,2459,1536.0,6,UPDATE
4001997,869,541.0,1,UPDATE
3284286,909,567.0,123,UPDATE
846685,1329,827.0,33,UPDATE
4001988,489,302.0,3,UPDATE
3282047,1869,1165.0,101,UPDATE
3282102,1929,1204.0,44,UPDATE
4009364,199,119.0,103,UPDATE
3281981,2169,1353.0,34,UPDATE
3282058,1719,1073.0,101,UPDATE
3285088,2589,1615.0,23,UPDATE
3274978,4589,2867.0,166,UPDATE
47216,989,613.0,117,UPDATE
94749,1989,1243.0,192,UPDATE
847187,519,322.0,13,UPDATE
847327,1079,671.0,9,UPDATE
3285144,4309,2688.0,56,UPDATE
3275128,3999,2496.0,153,UPDATE
4008066,229,139.0,146,UPDATE
3216120,3169,1981.0,64,UPDATE
3284485,1479,919.0,56,UPDATE
847217,959,598.0,4,UPDATE
3266583,3739,2335.0,176,UPDATE
3266613,4239,2650.0,176,UPDATE
3266763,4759,2974.0,176,UPDATE
3267778,5089,3178.0,166,UPDATE
3267918,4219,2636.0,166,UPDATE
4007626,1959,1220.0,21,UPDATE
3291698,4969,3101.0,30,UPDATE
3291691,4789,2990.0,30,UPDATE
370705,429,263.0,25,UPDATE
3310208,2689,1680.0,68,UPDATE
3215631,2039,1272.0,73,UPDATE
376178,919,575.0,18,UPDATE
3267868,3739,2336.0,166,UPDATE
3278353,5959,3725.0,15,UPDATE
3294007,5389,3367.0,16,UPDATE
3276653,1579,984.0,61,UPDATE
3276658,1449,902.0,78,UPDATE
3215729,4639,2900.0,73,UPDATE
3215734,4409,2756.0,73,UPDATE
3215720,6749,4214.0,68,UPDATE
852787,469,291.0,110,UPDATE
3288064,3429,2143.0,30,UPDATE
3215699,1999,1245.0,73,UPDATE
4001983,379,235.0,44,UPDATE
3285785,3159,1969.0,30,UPDATE
3268138,5869,3664.0,166,UPDATE
3268358,3419,2133.0,153,UPDATE
3268408,5209,3254.0,153,UPDATE
3268538,4159,2594.0,153,UPDATE
3290371,3349,2090.0,30,UPDATE
3290378,3469,2163.0,30,UPDATE
3290386,3729,2331.0,59,UPDATE
3288085,3499,2184.0,30,UPDATE
3215303,2689,1676.0,45,UPDATE
3215308,2579,1608.0,85,UPDATE
3288206,4839,3022.0,46,UPDATE
3285764,3139,1962.0,30,UPDATE
3285906,4509,2817.0,46,UPDATE
3051610,879,549.0,52,UPDATE
3286234,3119,1949.0,26,UPDATE
94446,529,328.0,58,UPDATE
3288227,4879,3046.0,12,UPDATE
852661,469,290.0,186,UPDATE
852649,369,231.0,158,UPDATE
3279980,7309,4564.0,109,UPDATE
3292671,3639,2272.0,30,UPDATE
3292678,3759,2348.0,30,UPDATE
3292686,4049,2530.0,59,UPDATE
314723,459,287.0,12,UPDATE
3069930,3559,2224.0,90,UPDATE
3283747,2959,1847.0,138,UPDATE
3215715,3329,2078.0,64,UPDATE
3215708,2789,1742.0,44,UPDATE
3288528,3339,2085.0,26,UPDATE
3288516,3409,2128.0,79,UPDATE
3288540,3449,2155.0,26,UPDATE
370364,1039,647.0,6,UPDATE
370345,449,280.0,16,UPDATE
135487,459,286.0,27,UPDATE
4008374,269,168.0,48,UPDATE
3069153,5409,3380.0,98,UPDATE
3069629,4759,2975.0,91,UPDATE
3069746,4549,2843.0,47,UPDATE
3069752,5989,3739.0,61,UPDATE
135194,499,309.0,158,UPDATE
135528,1079,675.0,3,UPDATE
135540,409,252.0,37,UPDATE
3210742,4079,2549.0,48,UPDATE
48187,269,167.0,12,UPDATE
3120961,1049,653.0,63,UPDATE
3120783,869,543.0,78,UPDATE
135968,259,161.0,119,UPDATE
3280107,1269,792.0,10,UPDATE
283359,669,417.0,92,UPDATE
3294556,3539,2208.0,45,UPDATE
3289944,3419,2134.0,131,UPDATE
3281611,1339,835.0,38,UPDATE
3283586,1499,934.0,35,UPDATE
3283705,2529,1579.0,159,UPDATE
843007,999,620.0,1,UPDATE
3283707,4289,2679.0,83,UPDATE
3291291,4729,2953.0,16,UPDATE
3286710,4289,2680.0,18,UPDATE
371453,719,449.0,22,UPDATE
371458,599,370.0,15,UPDATE
3294568,3709,2318.0,40,UPDATE
852732,449,277.0,54,UPDATE
842971,1089,681.0,17,UPDATE
850653,1679,1046.0,61,UPDATE
852711,529,329.0,110,UPDATE
849665,799,497.0,82,UPDATE
313421,779,484.0,8,UPDATE
4007264,379,236.0,92,UPDATE
4004210,299,184.0,45,UPDATE
3308250,3179,1987.0,90,UPDATE
3292238,3229,2013.0,132,UPDATE
3292388,5309,3315.0,37,UPDATE
3292405,5819,3637.0,4,UPDATE
3292329,4799,2999.0,74,UPDATE
3308177,5439,3394.0,15,UPDATE
3302341,759,472.0,13,UPDATE
3302343,769,479.0,13,UPDATE
3279252,2549,1593.0,92,UPDATE
846174,729,454.0,35,UPDATE
3284963,1549,966.0,21,UPDATE
362859,539,337.0,119,UPDATE
3290840,3379,2111.0,26,UPDATE
3279308,4749,2965.0,22,UPDATE
94632,1319,825.0,125,UPDATE
3293146,3579,2234.0,26,UPDATE
3293074,3309,2064.0,33,UPDATE
3293110,3499,2187.0,80,UPDATE
3293062,3279,2047.0,33,UPDATE
3307666,1529,956.0,168,UPDATE
3307670,1639,1025.0,78,UPDATE
3294395,5329,3328.0,16,UPDATE
3287467,4389,2742.0,31,UPDATE
3287486,4399,2748.0,70,UPDATE
3287508,4889,3055.0,94,UPDATE
3201023,1719,1072.0,22,UPDATE
137158,669,413.0,39,UPDATE
3294470,6519,4073.0,21,UPDATE
3306539,1159,720.0,44,UPDATE
3290930,5259,3287.0,18,UPDATE
4005127,669,418.0,51,UPDATE
4013372,229,142.0,52,UPDATE
3292072,4779,2985.0,47,UPDATE
3292079,4799,2999.0,70,UPDATE
3292156,6249,3904.0,21,UPDATE
3292163,6279,3919.0,21,UPDATE
360590,229,138.0,7,UPDATE
360602,329,206.0,21,UPDATE
3290105,5649,3527.0,4,UPDATE
3290111,5659,3534.0,5,UPDATE
137558,549,339.0,10,UPDATE
3292177,6309,3943.0,21,UPDATE
3302227,1929,1202.0,43,UPDATE
3285927,4549,2841.0,12,UPDATE
3285661,4749,2966.0,5,UPDATE
360481,329,203.0,0,UPDATE
849659,569,355.0,78,UPDATE
3295550,2689,1681.0,139,UPDATE
3307825,1049,652.0,11,UPDATE
3315791,699,436.0,131,UPDATE
3301976,1559,971.0,105,UPDATE
3307006,2199,1375.0,117,UPDATE
3289808,5129,3204.0,95,UPDATE
3307810,1459,912.0,12,UPDATE
3307850,369,231.0,158,UPDATE
155980,1339,832.0,43,UPDATE
3289216,3349,2088.0,13,UPDATE
3277494,3829,2389.0,183,UPDATE
249452,359,224.0,0,UPDATE
3291934,3309,2067.0,85,UPDATE
3284805,1159,719.0,68,UPDATE
3285443,2909,1815.0,68,UPDATE
3286945,3239,2019.0,68,UPDATE
3286958,3249,2029.0,64,UPDATE
326869,819,510.0,18,UPDATE
3301867,2149,1338.0,151,UPDATE
4009417,2109,1314.0,37,UPDATE
3308575,2719,1698.0,1,UPDATE
360952,539,333.0,30,UPDATE
3289379,4689,2928.0,31,UPDATE
3186436,3349,2091.0,3,UPDATE
848654,649,401.0,129,UPDATE
4016553,769,478.0,83,UPDATE
3291679,4909,3065.0,16,UPDATE
3278443,6639,4145.0,14,UPDATE
3278483,5309,3314.0,14,UPDATE
372698,2229,1393.0,94,UPDATE
3265290,3139,1960.0,104,UPDATE
3265500,2889,1806.0,109,UPDATE
3264730,4249,2654.0,104,UPDATE
3265514,3649,2280.0,109,UPDATE
3265528,3999,2498.0,109,UPDATE
3209286,5719,3572.0,25,UPDATE
4007108,419,259.0,57,UPDATE
3278420,5119,3195.0,15,UPDATE
3275156,4259,2658.0,179,UPDATE
3278311,6119,3823.0,16,UPDATE
3264401,3669,2289.0,109,UPDATE
853271,319,199.0,199,UPDATE
853265,309,193.0,95,UPDATE
379572,319,197.0,27,UPDATE
3263521,3829,2390.0,109,UPDATE
377563,709,441.0,1,UPDATE
3263781,3259,2035.0,109,UPDATE
3263811,3889,2428.0,109,UPDATE
4016979,359,223.0,76,UPDATE
4016993,489,301.0,19,UPDATE
853301,489,305.0,43,UPDATE
853299,529,329.0,97,UPDATE
857835,469,290.0,71,UPDATE
3266245,5469,3415.0,109,UPDATE
849604,349,218.0,144,UPDATE
3261790,3709,2317.0,11,UPDATE
3261802,3209,2003.0,35,UPDATE
3261958,5689,3556.0,11,UPDATE
3261964,6239,3897.0,11,UPDATE
3262036,6769,4226.0,35,UPDATE
3262048,6769,4226.0,35,UPDATE
3276247,4279,2670.0,109,UPDATE
835091,749,464.0,150,UPDATE
3278249,2809,1752.0,28,UPDATE
3278268,2699,1683.0,52,UPDATE
3278221,2259,1409.0,21,UPDATE
3278209,1769,1101.0,45,UPDATE
3263824,4609,2880.0,166,UPDATE
3264131,4459,2785.0,108,UPDATE
852076,439,273.0,94,UPDATE
3322357,1849,1155.0,146,UPDATE
3321850,1679,1044.0,146,UPDATE
857016,679,421.0,87,UPDATE
3323881,2559,1597.0,13,UPDATE
3252199,1819,1134.0,53,UPDATE
855500,1419,886.0,1,UPDATE
3308832,2609,1630.0,0,UPDATE
94796,919,569.0,29,UPDATE
3322942,2399,1500.0,13,UPDATE
3323249,3339,2082.0,0,UPDATE
3214261,10169,6353.0,134,UPDATE
4009506,1619,1011.0,20,UPDATE
4009495,1309,818.0,150,UPDATE
814654,959,594.0,108,UPDATE
814694,1019,633.0,176,UPDATE
3322701,2659,1659.0,0,UPDATE
3323366,3329,2076.0,0,UPDATE
4008949,1129,705.0,30,UPDATE
4015798,809,502.0,27,UPDATE
855303,829,515.0,177,UPDATE
284679,749,466.0,50,UPDATE
325002,1159,725.0,15,UPDATE
3133046,3009,1878.0,80,UPDATE
3132951,2729,1705.0,62,UPDATE
3133431,2749,1717.0,51,UPDATE
3130961,4049,2530.0,98,UPDATE
372316,559,344.0,75,UPDATE
3321702,1569,979.0,50,UPDATE
3286306,4319,2700.0,38,UPDATE
3121984,709,442.0,168,UPDATE
3290828,3209,2004.0,26,UPDATE
3287664,3189,1991.0,49,UPDATE
3134386,2969,1851.0,49,UPDATE
3288606,4639,2899.0,38,UPDATE
3135078,3419,2134.0,51,UPDATE
3322556,1349,840.0,65,UPDATE
3322898,2819,1761.0,0,UPDATE
329932,769,478.0,41,UPDATE
240741,239,149.0,49,UPDATE
3309358,879,544.0,42,UPDATE
4007253,1919,1194.0,21,UPDATE
310614,1619,1011.0,89,UPDATE
3301473,1329,829.0,50,UPDATE
856666,499,310.0,135,UPDATE
856019,649,401.0,127,UPDATE
857706,529,328.0,86,UPDATE
858138,439,274.0,22,UPDATE
858112,439,271.0,0,UPDATE
3287084,4359,2722.0,30,UPDATE
3323015,3259,2032.0,0,UPDATE
210013,1239,773.0,28,UPDATE
48987,1049,652.0,170,UPDATE
857987,609,376.0,62,UPDATE
3152126,3159,1970.0,32,UPDATE
3223949,6219,3885.0,161,UPDATE
3251695,5189,3241.0,48,UPDATE
3252836,4139,2582.0,73,UPDATE
3258474,6039,3770.0,23,UPDATE
3249267,4439,2770.0,48,UPDATE
3249317,2729,1706.0,48,UPDATE
3257752,4249,2654.0,23,UPDATE
3256723,8189,5117.0,65,UPDATE
3252965,6509,4067.0,48,UPDATE
3256709,7779,4860.0,48,UPDATE
3254165,6639,4150.0,48,UPDATE
3256450,3829,2389.0,199,UPDATE
3220557,4439,2769.0,166,UPDATE
3264950,4189,2616.0,166,UPDATE
3220647,5499,3434.0,166,UPDATE
3256520,6669,4165.0,48,UPDATE
3268048,4469,2790.0,166,UPDATE
3256555,4369,2729.0,199,UPDATE
3272332,5319,3319.0,153,UPDATE
3271744,3969,2479.0,166,UPDATE
3131770,5779,3610.0,55,UPDATE
3134662,4659,2908.0,13,UPDATE
3140388,4229,2643.0,22,UPDATE
3141138,4709,2943.0,27,UPDATE
3125562,1449,901.0,63,UPDATE
3126582,5129,3206.0,111,UPDATE
3069530,3709,2316.0,90,UPDATE
857236,1129,705.0,48,UPDATE
4010054,299,183.0,3,UPDATE
3224609,5399,3375.0,166,UPDATE
3253755,4799,3000.0,48,UPDATE
3256380,5619,3512.0,157,UPDATE
3308516,1159,725.0,24,UPDATE
3328233,1699,1062.0,44,UPDATE
311397,329,204.0,13,UPDATE
856957,679,423.0,124,UPDATE
4017377,469,291.0,177,UPDATE
856143,429,266.0,105,UPDATE
856484,819,512.0,82,UPDATE
857454,759,469.0,44,UPDATE
247600,909,568.0,138,UPDATE
857248,469,293.0,53,UPDATE
850687,1979,1237.0,41,UPDATE
856574,279,172.0,73,UPDATE
311070,359,222.0,40,UPDATE
311781,319,198.0,9,UPDATE
4009391,1259,783.0,58,UPDATE
4009533,1029,638.0,97,UPDATE
311168,519,322.0,17,UPDATE
311135,549,339.0,90,UPDATE
311137,569,352.0,109,UPDATE
856754,529,326.0,31,UPDATE
311204,319,194.0,28,UPDATE
855811,589,365.0,60,UPDATE
3325261,2989,1868.0,109,UPDATE
3325289,3579,2232.0,162,UPDATE
4100071,369,226.0,7,UPDATE
856396,489,305.0,86,UPDATE
3325345,5179,3233.0,73,UPDATE
3325351,2529,1581.0,109,UPDATE
3325364,3759,2350.0,23,UPDATE
3325385,4149,2588.0,73,UPDATE
3325434,5289,3303.0,48,UPDATE
3327108,4399,2749.0,118,UPDATE
3326998,5469,3413.0,23,UPDATE
3327101,3909,2438.0,118,UPDATE
3327019,5929,3702.0,157,UPDATE
3327033,3989,2488.0,48,UPDATE
4009623,739,461.0,39,UPDATE
3326094,3199,1997.0,176,UPDATE
3326164,3979,2485.0,162,UPDATE
3327195,6049,3779.0,198,UPDATE
3327258,3679,2297.0,73,UPDATE
3327264,4839,3024.0,23,UPDATE
858753,279,170.0,51,UPDATE
858798,639,398.0,37,UPDATE
3326991,4719,2947.0,48,UPDATE
3326993,3969,2479.0,163,UPDATE
3327160,4519,2823.0,198,UPDATE
3327377,4359,2721.0,73,UPDATE
3325311,4529,2829.0,109,UPDATE
3325415,4799,2994.0,73,UPDATE
3326082,6299,3932.0,48,UPDATE
3326063,5389,3367.0,73,UPDATE
3325544,5839,3650.0,48,UPDATE
3325739,4549,2838.0,54,UPDATE
3325745,5329,3328.0,73,UPDATE
3326243,3319,2072.0,180,UPDATE
3326257,4439,2773.0,29,UPDATE
3326283,5279,3299.0,180,UPDATE
3326297,3639,2274.0,64,UPDATE
3325803,5689,3551.0,48,UPDATE
3325874,4579,2860.0,73,UPDATE
3325888,5299,3310.0,73,UPDATE
3325817,5109,3188.0,23,UPDATE
3325779,3529,2203.0,104,UPDATE
3325860,5239,3271.0,73,UPDATE
3329228,339,210.0,46,UPDATE
3327761,7379,4610.0,23,UPDATE
312092,379,233.0,23,UPDATE
275073,1749,1091.0,113,UPDATE
275067,2249,1402.0,164,UPDATE
142318,1279,800.0,109,UPDATE
243831,199,124.0,132,UPDATE
3325990,4299,2684.0,172,UPDATE
3326193,4389,2742.0,166,UPDATE
3326203,5009,3126.0,166,UPDATE
3326310,3879,2422.0,73,UPDATE
3326319,4849,3030.0,23,UPDATE
3326350,5009,3129.0,73,UPDATE
3326359,5409,3377.0,79,UPDATE
3326367,5099,3183.0,64,UPDATE
3326480,4539,2832.0,73,UPDATE
3326513,4439,2769.0,53,UPDATE
3326530,5799,3620.0,73,UPDATE
3326539,6869,4293.0,48,UPDATE
3326553,6509,4068.0,53,UPDATE
3326579,5799,3624.0,23,UPDATE
3326629,4189,2614.0,48,UPDATE
3325474,4319,2697.0,23,UPDATE
3325495,4659,2911.0,73,UPDATE
3325584,4689,2928.0,23,UPDATE
3325635,4779,2987.0,73,UPDATE
3325705,4069,2543.0,73,UPDATE
3327983,4819,3012.0,73,UPDATE
3327976,4639,2894.0,73,UPDATE
3328098,5539,3462.0,109,UPDATE
3328011,5119,3194.0,73,UPDATE
860067,509,317.0,188,UPDATE
3326170,4249,2655.0,73,UPDATE
3326327,4129,2578.0,64,UPDATE
3326333,4479,2797.0,180,UPDATE
3326373,5669,3539.0,166,UPDATE
3326399,4009,2503.0,23,UPDATE
3326416,5059,3161.0,184,UPDATE
3326440,4879,3049.0,198,UPDATE
3326463,3739,2332.0,53,UPDATE
3326489,5029,3143.0,48,UPDATE
3326657,5469,3418.0,136,UPDATE
3326669,5549,3468.0,23,UPDATE
3327943,4669,2913.0,54,UPDATE
3327955,5599,3499.0,105,UPDATE
3326706,6189,3866.0,73,UPDATE
3326719,4139,2584.0,23,UPDATE
3326727,4199,2620.0,136,UPDATE
3326784,3859,2409.0,54,UPDATE
3326790,3849,2406.0,73,UPDATE
3326800,4489,2803.0,73,UPDATE
3326814,4589,2868.0,54,UPDATE
3326840,5019,3137.0,73,UPDATE
3326854,5329,3330.0,54,UPDATE
3326964,5379,3357.0,73,UPDATE
3327188,5729,3576.0,73,UPDATE
3327300,5589,3488.0,73,UPDATE
3325661,3099,1936.0,109,UPDATE
3325689,3769,2355.0,54,UPDATE
3325694,5269,3291.0,23,UPDATE
3325724,4479,2794.0,23,UPDATE
3325751,3429,2139.0,104,UPDATE
3325488,3549,2215.0,53,UPDATE
3325538,4629,2888.0,53,UPDATE
3327499,5989,3739.0,149,UPDATE
3327412,5639,3525.0,73,UPDATE
3327789,4959,3098.0,73,UPDATE
3327806,3639,2274.0,64,UPDATE
3327819,4989,3117.0,73,UPDATE
3327838,6649,4154.0,23,UPDATE
3327886,4119,2572.0,150,UPDATE
3327892,4279,2671.0,82,UPDATE
3327899,4929,3079.0,73,UPDATE
3326435,4929,3079.0,40,UPDATE
3327878,6659,4159.0,23,UPDATE
3328024,4519,2819.0,23,UPDATE
3327846,4119,2571.0,150,UPDATE
3328032,4899,3062.0,73,UPDATE
3328045,6559,4099.0,23,UPDATE
3327859,5059,3159.0,73,UPDATE
3326185,6339,3961.0,19,UPDATE
3326145,4119,2569.0,40,UPDATE
3326105,4349,2716.0,19,UPDATE
3326765,5599,3498.0,40,UPDATE
3325280,3719,2320.0,40,UPDATE
3325330,3739,2333.0,40,UPDATE
3139446,4809,3002.0,59,UPDATE
3134710,5009,3126.0,34,UPDATE
3133471,4119,2570.0,31,UPDATE
3139117,4979,3109.0,41,UPDATE
3134579,4299,2684.0,118,UPDATE
3134530,4069,2539.0,28,UPDATE
3139452,5179,3234.0,55,UPDATE
3134365,5059,3160.0,52,UPDATE
3133086,4569,2853.0,49,UPDATE
3139698,5709,3568.0,26,UPDATE
3139709,3369,2105.0,50,UPDATE
3136149,3079,1923.0,36,UPDATE
3132603,2959,1848.0,48,UPDATE
3143067,2769,1728.0,75,UPDATE
3137707,3119,1949.0,38,UPDATE
3141347,2759,1722.0,50,UPDATE
3269851,3389,2115.0,66,UPDATE
3269830,3259,2034.0,17,UPDATE
3127649,2949,1841.0,121,UPDATE
3125342,1319,822.0,111,UPDATE
3216394,1879,1175.0,44,UPDATE
3216382,1909,1190.0,44,UPDATE
3120864,1029,641.0,88,UPDATE
347072,829,516.0,37,UPDATE
855466,1109,689.0,17,UPDATE
3328116,4649,2903.0,73,UPDATE
3326799,5019,3136.0,23,UPDATE
3327174,4499,2812.0,198,UPDATE
3327181,5029,3143.0,198,UPDATE
3128765,4689,2929.0,41,UPDATE
43960,5379,3362.0,181,UPDATE
